Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2023,4407137,No. 2,Virginia,Wise,"Active, men working, not producing",Underground,Contractor,Mine only,"Patriot Mining, Llc","P.O. Box 917, Abingdon, VA 24210",,Appalachia Central,"1,37,641",41,"96,517"
2023,4407150,Osaka,Virginia,Wise,Active,Underground,Independent Producer Operator,Mine only,"Coking Coal, Llc","P.O. Box 196, Norton, VA 24273",,Appalachia Central,"22,427",22,"39,447"
2023,4407274,Bold Camp Surface,Virginia,Wise,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Paramont Contura Llc,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,"11,349",8,"16,456"
2023,4407284,#2,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Ambrose Branch Coal Company, I","P.O. Box 420, Coeburn, VA 24230",,Appalachia Central,"2,182",6,"2,521"
2023,4407303,Savage Blending Terminal,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,6,"12,626"
2023,4407303,Savage Blending Terminal,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,5,"12,626"
2023,4407394,Nev #1,Virginia,Wise,Temporarily closed,Surface,Independent Producer Operator,Mine only,Next Endeavor Ventures Llc,"2042 Town Center Blvd #181, Knoxville, TN 37922",,Appalachia Central,"16,647",10,"10,884"
2023,4407409,Hickory Gap Strip #4,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,J W Construction Company Inc,"P.O. Box 2470, Wise, VA 24293",,Appalachia Central,"1,22,679",36,"73,586"
2023,4407418,Mine No. 2,Virginia,Wise,Active,Underground,Independent Producer Operator,Mine only,Stiltner Mining Inc.,"P.O. Box 917, Abingdon, VA 24212",,Appalachia Central,"15,110",20,"17,792"
2023,4407422,Derby Strip #9,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,J.W. Construction Company Inc.,"P.O. Box 2470, Wise, VA 24293",,Appalachia Central,"21,903",14,"15,381"
2023,4604168,Leer South Mine,West Virginia (Northern),Barbour,Active,Underground,Operating Subsidiary,Mine only,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,"27,78,797",533,"14,17,419"
2023,4608777,Leer South Preparation Plant,West Virginia (Northern),Barbour,Active,Underground,Operating Subsidiary,Preparation Plant,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,0,59,"1,40,551"
2023,4609447,Longview Mine,West Virginia (Northern),Barbour,Active,Underground,Independent Producer Operator,Mine only,Century Mining Llc,"7004 Buckhannon Rd, Volga, WV 26238",,Appalachia Northern,"4,87,603",293,"6,31,185"
2023,4003274,Empire,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Denali Energy Group, Llc","1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,"2,100",2,"1,480"
2023,4603755,Liberty Processing,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","1051 Main Street, Milton, WV 25541",,Appalachia Central,0,4,"5,086"
2023,4605295,Wells Prep Plant And Loadout,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,3,"11,219"
2023,4605295,Wells Prep Plant And Loadout,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,1,"1,980"
2023,4606188,Chess Processing,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,"Elk Run Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,0,18,"38,293"
2023,4606448,Rocklick Preparation Plant,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,18,"46,153"
2023,4606448,Rocklick Preparation Plant,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,26,"69,229"
2023,4606618,Gateway Eagle Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"250 West Mains Street, Suite 2, Lexington, KY 40507",United Mine Workers Of America,Appalachia Central,"1,30,814",57,"1,48,857"
2023,4607938,"Black Castle Mining Company, L",West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Black Castle Mining Company, L","782 Robinson Creek Road, Madison, WV 25130",,Appalachia Central,"1,40,619",19,"45,531"
2023,4608645,Twilight Mtr Surface Mine,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","1051 Main St., Milton, WV 25541",,Appalachia Central,"96,794",33,"63,618"
2023,4608759,North Eagle Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,"Kanawha Eagle Mining, Llc","250 West Main Street Suite 200, Lexington, KY 40507",,Appalachia Central,"8,36,359",125,"3,08,180"
2023,4608921,Cv#4 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","1330 Mayo Trail Box 12, Pikeville, KY 41501",,Appalachia Central,"12,885",24,"50,386"
2023,4608940,Bull Creek Prep & Refuse Disp,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Preparation Plant,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,0,9,"23,298"
2023,4608967,Boone North No. 1 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Rd, Ashford, WV 25009",,Appalachia Central,"35,774",15,"34,147"
2023,4609070,Boone North No. 2 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,"2,36,188",44,"1,20,048"
2023,4609258,Winchester Peerless Rachel Min,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,"6,25,939",106,"2,69,199"
2023,4609286,Mine No 6,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,Lexington Coal Company,"1051 Main Street, Milton, WV 25541",,Appalachia Central,"2,77,885",44,"93,359"
2023,4609532,Salem Auger #41,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Rockwell Mining, Llc","250 West Main Street Suite 200, Lexington, KY 40507",,Appalachia Central,869,2,503
2023,4609588,Coal Branch No.1 Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",,Appalachia Central,"2,27,992",62,"1,56,758"
2023,4609640,Checkmate Powellton,West Virginia (Southern),Boone,Active,Underground,Independent Producer Operator,Mine only,"Elk Run Coal Company, Llc","370 Marfork Packsville Road, Whitesville, WV 25209",,Appalachia Central,"22,902",32,"27,952"
2023,4609650,Hwm 43,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Rd., Ashford, WV 25009",,Appalachia Central,"55,454",11,"16,760"
2023,4608376,Peach Orchard Prep Plant & Loa,West Virginia (Southern),Clay,Active,Surface,Independent Producer Operator,Preparation Plant,Screaming Eagle Coal Llc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,0,7,"16,745"
2023,4608376,Peach Orchard Prep Plant & Loa,West Virginia (Southern),Clay,Active,Underground,Independent Producer Operator,Preparation Plant,Screaming Eagle Coal Llc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,0,11,"28,511"
2023,4608560,Little Eagle Mine No 1,West Virginia (Southern),Clay,Active,Underground,Independent Producer Operator,Mine only,Screaming Eagle Coal,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,"69,141",40,"1,00,938"
2023,3609183,Bam 3 Auger,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Bundy Auger Mining Inc,"P.O. Box 1156, Craigsville, WV 25205",,Appalachia Central,"1,537",2,663
2023,4003353,Shm-14,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,"66,600",9,"20,212"
2023,4003398,Shm-75,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"39,283",11,"11,339"
2023,4604236,Maple Eagle No. 1 Mine,West Virginia (Southern),Fayette,Active,Underground,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,"4,66,931",114,"2,85,469"
2023,4604343,Kingston Processing,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,0,12,"27,339"
2023,4604343,Kingston Processing,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,0,31,"70,301"
2023,4605145,Maple Eagle Preparation Plant,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,0,19,"43,928"
2023,4605145,Maple Eagle Preparation Plant,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,0,10,"21,636"
2023,4607058,Sycamore Surface Mine,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,"4,04,655",65,"1,77,478"
2023,4607491,Bishop Surface,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Mine only,Nicholas Contura Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,"3,84,480",63,"1,60,143"
2023,4608932,Kingston No. 2,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","P.O. Box 69, Pax, WV 25904",,Appalachia Central,"4,64,547",124,"2,89,147"
2023,4609054,Republic Energy,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,"9,47,751",119,"2,99,759"
2023,4609105,Cv#2 Surface Mine,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,"2,64,466",124,"2,46,555"
2023,4609114,Pax Load Out,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,0,5,"12,768"
2023,4609114,Pax Load Out,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Republic Energy Llc,"P.O. Box 69, Pax, WV 25904",,Appalachia Central,0,4,"12,767"
2023,4609162,Deep Water Prep Plant P-2,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Preparation Plant,"Resilient Mining, Llc","799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,0,14,"36,983"
2023,4609339,Hughes Ferry Surface Mine No.,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Long Flame Coal Corporation,"10 Scenic Highway, Summersville, WV 26651",,Appalachia Central,"2,697",4,"6,731"
2023,4609559,Spring Dale Surface Mine,West Virginia (Southern),Fayette,Temporarily closed,Surface,Independent Producer Operator,Mine only,"American Mining Group, Llc","3501 Maccorkle Avenue Se #120, Charleston, WV 25304",,Appalachia Central,"7,677",15,"8,883"
2023,4609646,Shm-45,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","799 Hwy 3459, Harlen, KY 40831",,Appalachia Central,"40,206",7,"8,082"
2023,4609647,Turniphole Auger #1,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Lone Wolfe Natural Resources S,"P.O. Box 1156, Craigsville, WV 26205",,Appalachia Central,"2,180",3,"1,368"
2023,4609577,Evolution,West Virginia (Northern),Grant,Active,Surface,Independent Producer Operator,Mine only,"Potomac-North, Inc","91 Ballpark Road, Craigsville, WV 26205",,Appalachia Northern,"1,19,909",9,"23,599"
2023,4609125,Mountaineer Pocahontas No 1 Pr,West Virginia (Southern),Greenbrier,Active,Surface,Operating Subsidiary,Preparation Plant,Greenbrier Minerals Llc,"100 Bill Baker Way, Beckley, WV 25801",,Appalachia Central,0,5,"11,936"
2023,4609462,Clearco Prep & Loadout Facilit,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Preparation Plant,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,0,9,"22,794"
2023,4609473,No. 1 Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,"Princess Polly Anna Coal, Inc.","P.O. Box 207, Lewisburg, WV 24901",,Appalachia Central,"33,105",10,"19,840"
2023,4609597,Rocky Run Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,"1,98,872",43,"1,21,661"
2023,1518978,Shm-44,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Rockwell Mining, Llc","250 West Main Street, Suite 20, Lexington, KY 40509",,Appalachia Central,"18,277",11,"6,984"
2023,4603085,South Hollow Prep Plant And Lo,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,"Kanawha Eagle Mining, Llc","250 West Main Street Suite 200, Lexington, KY 40507",,Appalachia Central,0,50,"1,15,295"
2023,4603317,Mammoth Coal  Processing Pl &,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Spartan Mining Co Llc Dba Mamm,"P.O. Box 457, Whitesville, WV 25132",,Appalachia Central,0,14,"29,564"
2023,4603317,Mammoth Coal  Processing Pl &,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Spartan Mining Co Llc Dba Mamm,"P.O. Box 457, Whitesville, WV 25132",,Appalachia Central,0,26,"54,904"
2023,4605437,Speed Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"5,98,333",181,"4,50,335"
2023,4607178,Samples Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,"6,90,390",103,"2,69,720"
2023,4608465,Toms Fork Prep Plant And Loado,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,0,7,"17,609"
2023,4608465,Toms Fork Prep Plant And Loado,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,0,4,"9,072"
2023,4608571,Coal Clean Prep Plant,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"P.O. Box 99, Dawes, WV 25054",,Appalachia Central,0,42,"1,07,655"
2023,4608961,Marmet Dock,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Alex Energy Llc,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,0,5,"9,127"
2023,4608961,Marmet Dock,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Alex Energy Llc,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,0,5,"9,126"
2023,4609153,Samples Mine Highwall Miner,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,"80,287",12,"29,447"
2023,4609221,Slabcamp,West Virginia (Southern),Kanawha,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,"3,57,605",64,"1,41,631"
2023,4609226,Blue Creek Prep Plant,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,0,0,462
2023,4609226,Blue Creek Prep Plant,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,0,21,"45,749"
2023,4609297,Blue Creek No. 1 Ug Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,"14,50,671",118,"2,97,925"
2023,4609341,Witcher Creek Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,"Silver Horse Services, Llc","Rt 119 S Shaffer Road Exit, Madison, WV 25301",,Appalachia Central,"1,94,557",46,"1,00,602"
2023,4609615,Winchester 2,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"250 West Main Street Suite 200, Lexington, KY 40507",,Appalachia Central,"1,30,822",33,"75,924"
